google_name,google_latitude,google_longitude,google_address,google_maps_url,google_place_id,google_cid
Trạm Thu phí Km 133+770,11.313348,108.724658,"8P7F+8VM Trạm Thu phí Km 133+770, CT01, Vĩnh Hảo, Lâm Đồng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+133%2B770/data=!4m7!3m6!1s0x3176d700053eb88b:0xbd1d2a720b747463!8m2!3d11.3133477!4d108.7246584!16s%2Fg%2F11vxhc14hr!19sChIJi7g-BQDXdjERY3R0C3IqHb0?authuser=0&hl=vi&rclk=1,ChIJi7g-BQDXdjERY3R0C3IqHb0,13627094716799808611
Trạm Thu phí Km 430+500,18.956451,105.561797,"XH46+HPM Trạm Thu phí Km 430+500, CT01, Minh Châu, Nghệ An, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+430%2B500/data=!4m7!3m6!1s0x313763000bb46e25:0x9500363c9d87ab4b!8m2!3d18.9564512!4d105.5617969!16s%2Fg%2F11wflzvlly!19sChIJJW60CwBjNzERS6uHnTw2AJU?authuser=0&hl=vi&rclk=1,ChIJJW60CwBjNzERS6uHnTw2AJU,10736641145620114251
Trạm Thu phí Km 49+550 Quốc lộ 19,13.944457,108.857778,"WVV5+Q4J Trạm Thu phí Km 49+550 Quốc lộ 19, Bình Liên, Bình Khê, Gia Lai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+49%2B550+Qu%E1%BB%91c+l%E1%BB%99+19/data=!4m7!3m6!1s0x316f21ab0426cb95:0xb40209057c93a604!8m2!3d13.9444574!4d108.8577785!16s%2Fg%2F11f4qbw89g!19sChIJlcsmBKshbzERBKaTfAUJArQ?authuser=0&hl=vi&rclk=1,ChIJlcsmBKshbzERBKaTfAUJArQ,12970939795949987332
Trạm Thu phí Km98+320,10.335235,105.896793,"8VMW+M43 Trạm Thu phí Km98+320, Cầu, Bầu Giai 1, Thanh Hưng, Đồng Tháp, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km98%2B320/data=!4m7!3m6!1s0x310a850020471f2f:0x6ba4c9fab3d94195!8m2!3d10.3352349!4d105.896793!16s%2Fg%2F11y2ty8wx0!19sChIJLx9HIACFCjERlUHZs_rJpGs?authuser=0&hl=vi&rclk=1,ChIJLx9HIACFCjERlUHZs_rJpGs,7756546536835203477
Trạm Thu phí Mỹ Yên,10.669806,106.549196,"MG9X+WM Trạm Thu phí Mỹ Yên, Mỹ Yên, Tây Ninh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+M%E1%BB%B9+Y%C3%AAn/data=!4m7!3m6!1s0x31753300549dd793:0x39218bd58fdb6fd7!8m2!3d10.6698065!4d106.5491958!16s%2Fg%2F11vx68tvjx!19sChIJk9edVAAzdTER12_bj9WLITk?authuser=0&hl=vi&rclk=1,ChIJk9edVAAzdTER12_bj9WLITk,4116725283751161815
Trạm Thu phí Nghi Phương,18.823337,105.586381,"RHFP+8HJ Trạm Thu phí Nghi Phương, Thần Lĩnh, Nghệ An, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Nghi+Ph%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x3139d9007a08f89f:0xe711713fce1393c9!8m2!3d18.8233372!4d105.5863813!16s%2Fg%2F11x34khw1x!19sChIJn_gIegDZOTERyZMTzj9xEec?authuser=0&hl=vi&rclk=1,ChIJn_gIegDZOTERyZMTzj9xEec,16650213816219702217
Trạm Thu phí Nguyễn Văn Linh,10.695588,106.615414,"Đường Nguyễn Văn Linh, Bình Chánh, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Nguy%E1%BB%85n+V%C4%83n+Linh/data=!4m7!3m6!1s0x3175321026dd35b3:0xd50f63c35cd3d39e!8m2!3d10.6955879!4d106.6154139!16s%2Fg%2F11c6q16br0!19sChIJszXdJhAydTERntPTXMNjD9U?authuser=0&hl=vi&rclk=1,ChIJszXdJhAydTERntPTXMNjD9U,15352599345456468894
Trạm Thu phí Nguyễn Văn Linh,10.729191,106.695497,"Main gate - Cổng chính, 702 Đường Nguyễn Văn Linh, Tân Hưng, Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Nguy%E1%BB%85n+V%C4%83n+Linh/data=!4m7!3m6!1s0x31752fbeb6df5995:0xbef966ac09bc4c89!8m2!3d10.729191!4d106.6954968!16s%2Fg%2F11c6rbj025!19sChIJlVnftr4vdTERiUy8Caxm-b4?authuser=0&hl=vi&rclk=1,ChIJlVnftr4vdTERiUy8Caxm-b4,13761143025491004553
Trạm Thu phí Ngã tư Gò Mây,10.816613,106.601444,"215 QL1A, Bình Hưng Hòa, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ng%C3%A3+t%C6%B0+G%C3%B2+M%C3%A2y/data=!4m7!3m6!1s0x31752b000c32be51:0x9a1fd70ab25f4d6a!8m2!3d10.8166128!4d106.6014436!16s%2Fg%2F11vwqrfnv3!19sChIJUb4yDAArdTERak1fsgrXH5o?authuser=0&hl=vi&rclk=1,ChIJUb4yDAArdTERak1fsgrXH5o,11105831647061167466
Trạm Thu phí Ninh Xuân,12.507261,109.068792,"G349+WG3 Trạm Thu phí Ninh Xuân, Phước Lâm, Tân Định, Khánh Hòa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+Xu%C3%A2n/data=!4m7!3m6!1s0x3170390034bbb6d5:0x301e226ef6443401!8m2!3d12.5072607!4d109.0687918!16s%2Fg%2F11w9h2tflr!19sChIJ1ba7NAA5cDERATRE9m4iHjA?authuser=0&hl=vi&rclk=1,ChIJ1ba7NAA5cDERATRE9m4iHjA,3467246623095272449
Trạm Thu phí Phan Rang,11.630338,108.895937,"JVJW+49 Trạm Thu phí Phan Rang, Nha Hố, Đô Vinh, Khánh Hòa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Phan+Rang/data=!4m7!3m6!1s0x3170d90077ad0e03:0xf8e7e121c5aae61d!8m2!3d11.6303378!4d108.8959372!16s%2Fg%2F11m5qldf_6!19sChIJAw6tdwDZcDERHeaqxSHh5_g?authuser=0&hl=vi&rclk=1,ChIJAw6tdwDZcDERHeaqxSHh5_g,17935551576192771613
Trạm Thu phí Phố Lu (IC17),22.315763,104.178686,"857H+HVW Trạm Thu phí Phố Lu (IC17), Bảo Thắng, Lào Cai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%E1%BB%91+Lu+%28IC17%29/data=!4m7!3m6!1s0x36cd2300273ca275:0xded8d363c092fc2d!8m2!3d22.3157627!4d104.1786865!16s%2Fg%2F11m5s57jvw!19sChIJdaI8JwAjzTYRLfySwGPT2N4?authuser=0&hl=vi&rclk=1,ChIJdaI8JwAjzTYRLfySwGPT2N4,16057816896775584813
Trạm Thu phí Quốc lộ 51,10.765087,106.961871,"QX86+2PQ Trạm Thu phí Quốc lộ 51, Long Thành, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Qu%E1%BB%91c+l%E1%BB%99+51/data=!4m7!3m6!1s0x3175190009d22f47:0x6c999e3462f45515!8m2!3d10.7650869!4d106.9618708!16s%2Fg%2F11x33782b8!19sChIJRy_SCQAZdTERFVX0YjSemWw?authuser=0&hl=vi&rclk=1,ChIJRy_SCQAZdTERFVX0YjSemWw,7825459775368615189
Trạm Thu phí Quốc lộ 8A,18.534196,105.657742,"GMM4+7V Trạm Thu phí Quốc lộ 8A, Đức Thịnh, Hà Tĩnh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Qu%E1%BB%91c+l%E1%BB%99+8A/data=!4m7!3m6!1s0x3139c9004950d87b:0x8ddd89b493bed39d!8m2!3d18.5341964!4d105.6577418!16s%2Fg%2F11x32x4s9q!19sChIJe9hQSQDJOTERndO-k7SJ3Y0?authuser=0&hl=vi&rclk=1,ChIJe9hQSQDJOTERndO-k7SJ3Y0,10222478137866769309
Trạm Thu phí Sai Nga (IC10),21.438924,105.123438,"C4QF+H9 Trạm Thu phí Sai Nga (IC10), Cẩm Khê, Phú Thọ, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Sai+Nga+%28IC10%29/data=!4m7!3m6!1s0x31349d0068875955:0xf14f2f1e3534467c!8m2!3d21.4389244!4d105.1234384!16s%2Fg%2F11m5qhw8k_!19sChIJVVmHaACdNDERfEY0NR4vT_E?authuser=0&hl=vi&rclk=1,ChIJVVmHaACdNDERfEY0NR4vT_E,17388168493088917116
Trạm Thu phí Sân bay Buôn Ma Thuột,12.664256,108.114946,"Trạm thu phí, Đ. Đam San, Tân Lập, Đắk Lắk, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Bu%C3%B4n+Ma+Thu%E1%BB%99t/data=!4m7!3m6!1s0x3171f70054fa90ed:0xa83d2cf3eea6fb32!8m2!3d12.6642561!4d108.1149458!16s%2Fg%2F11x34bkxgh!19sChIJ7ZD6VAD3cTERMvum7vMsPag?authuser=0&hl=vi&rclk=1,ChIJ7ZD6VAD3cTERMvum7vMsPag,12122895198143839026
Trạm Thu phí Sân bay Chu Lai,15.415423,108.703482,"CP83+599 Trạm Thu phí Sân bay Chu Lai, Núi Thành, Đà Nẵng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Chu+Lai/data=!4m7!3m6!1s0x3169c900136789c5:0x5415249ba8c7be26!8m2!3d15.4154226!4d108.7034821!16s%2Fg%2F11x34fzs15!19sChIJxYlnEwDJaTERJr7HqJskFVQ?authuser=0&hl=vi&rclk=1,ChIJxYlnEwDJaTERJr7HqJskFVQ,6058789124667063846
Trạm Thu phí Sân bay Cà Mau,9.175154,105.175839,"55GG+388 Trạm Thu phí Sân bay Cà Mau, Tân Thành, Cà Mau, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+C%C3%A0+Mau/data=!4m7!3m6!1s0x31a1490002684a2b:0x3c53f4bcfee5ff82!8m2!3d9.1751543!4d105.1758388!16s%2Fg%2F11x0wwvc1k!19sChIJK0poAgBJoTERgv_l_rz0Uzw?authuser=0&hl=vi&rclk=1,ChIJK0poAgBJoTERgv_l_rz0Uzw,4347087157910175618
Trạm Thu phí Sân bay Côn Đảo,8.730259,106.628381,"PJJH+492 Trạm Thu phí Sân bay Côn Đảo, đảo, Côn Đảo, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+C%C3%B4n+%C4%90%E1%BA%A3o/data=!4m7!3m6!1s0x3198ab007e442047:0xaaf6df47a108312e!8m2!3d8.7302588!4d106.6283809!16s%2Fg%2F11x396df_t!19sChIJRyBEfgCrmDERLjEIoUff9qo?authuser=0&hl=vi&rclk=1,ChIJRyBEfgCrmDERLjEIoUff9qo,12319279329455911214
Trạm Thu phí Sân bay Liên Khương,11.746721,108.370191,"P9WC+M3P Trạm Thu phí Sân bay Liên Khương, Đức Trọng, Lâm Đồng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Li%C3%AAn+Kh%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x317141004338becf:0xf3a0a3e2eb5c6978!8m2!3d11.746721!4d108.3701906!16s%2Fg%2F11x0r0nrsf!19sChIJz744QwBBcTEReGlc6-KjoPM?authuser=0&hl=vi&rclk=1,ChIJz744QwBBcTEReGlc6-KjoPM,17555211542496831864
Trạm Thu phí Sân bay Phù Cát,13.953545,109.050349,"X332+95F Trạm Thu phí Sân bay Phù Cát, Phù Cát, Gia Lai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Ph%C3%B9+C%C3%A1t/data=!4m7!3m6!1s0x316f3d0038d4da4d:0xf3b72d8a3e059c3d!8m2!3d13.9535447!4d109.0503489!16s%2Fg%2F11x32xq050!19sChIJTdrUOAA9bzERPZwFPoott_M?authuser=0&hl=vi&rclk=1,ChIJTdrUOAA9bzERPZwFPoott_M,17561555343723830333
Trạm Thu phí Sân bay Phú Bài,16.394408,107.698361,"9MWX+4P3 Trạm Thu phí Sân bay Phú Bài, Phú Bài, Huế, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Ph%C3%BA+B%C3%A0i/data=!4m7!3m6!1s0x31419982788f7703:0x8fda0b71e35e0c91!8m2!3d16.3944078!4d107.6983607!16s%2Fg%2F11lcshtzsx!19sChIJA3ePeIKZQTERkQxe43EL2o8?authuser=0&hl=vi&rclk=1,ChIJA3ePeIKZQTERkQxe43EL2o8,10365610076120419473
Trạm Thu phí Sân bay Phú Quốc,10.159664,103.99769,"5X5X+V38 Trạm Thu phí Sân bay Phú Quốc, Lối Ra Xa lộ Phú Quốc, Phú Quốc, An Giang, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Ph%C3%BA+Qu%E1%BB%91c/data=!4m7!3m6!1s0x31a78d003cc6237f:0x9c9fcca0ba6e511b!8m2!3d10.1596639!4d103.99769!16s%2Fg%2F11x394dzqs!19sChIJfyPGPACNpzERG1FuuqDMn5w?authuser=0&hl=vi&rclk=1,ChIJfyPGPACNpzERG1FuuqDMn5w,11285964181908377883
Trạm Thu phí Sân bay Rạch Giá,9.960942,105.133597,"X46M+9CH Trạm Thu phí Sân bay Rạch Giá, Rạch Giá, An Giang, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+R%E1%BA%A1ch+Gi%C3%A1/data=!4m7!3m6!1s0x31a0b7004c13cc31:0x9e1e6623075ffae1!8m2!3d9.960942!4d105.1335975!16s%2Fg%2F11m5xwmsy6!19sChIJMcwTTAC3oDER4fpfByNmHp4?authuser=0&hl=vi&rclk=1,ChIJMcwTTAC3oDER4fpfByNmHp4,11393656407927552737
Trạm Thu phí Sân bay Thọ Xuân,19.892215,105.473591,"VFRF+VCP Trạm Thu phí Sân bay Thọ Xuân, Xuân Hòa, Thanh Hóa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Th%E1%BB%8D+Xu%C3%A2n/data=!4m7!3m6!1s0x3136e9004fb3362b:0xab23285b764c45a8!8m2!3d19.8922155!4d105.4735914!16s%2Fg%2F11mc_2gd85!19sChIJKzazTwDpNjERqEVMdlsoI6s?authuser=0&hl=vi&rclk=1,ChIJKzazTwDpNjERqEVMdlsoI6s,12331744577962395048
Trạm Thu phí Sân bay Tuy Hoà,13.05066,109.346302,"382W+7G7 Trạm Thu phí Sân bay Tuy Hoà, Phú Yên, Đắk Lắk, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Tuy+Ho%C3%A0/data=!4m7!3m6!1s0x316fef7ef5cdfcdf:0xff8b0b5fc9327fe0!8m2!3d13.0506598!4d109.3463018!16s%2Fg%2F11tcff0_tb!19sChIJ3_zN9X7vbzER4H8yyV8Li_8?authuser=0&hl=vi&rclk=1,ChIJ3_zN9X7vbzER4H8yyV8Li_8,18413824007459733472
Trạm Thu phí Sân bay Đà Nẵng,16.050873,108.206409,"3624+8HV Trạm Thu phí Sân bay Đà Nẵng, Hòa Cường, Đà Nẵng 550000, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219004c2fda6b:0x48ae685d0fddfb76!8m2!3d16.0508728!4d108.2064095!16s%2Fg%2F11x0r2mvds!19sChIJa9ovTAAZQjERdvvdD11orkg?authuser=0&hl=vi&rclk=1,ChIJa9ovTAAZQjERdvvdD11orkg,5237238165585918838
Trạm Thu phí Sân bay Đà Nẵng,16.058042,108.20406,"3653+6J7 Trạm Thu phí Sân bay Đà Nẵng, Nguyễn Văn Linh, Hòa Cường, Đà Nẵng 550000, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142190077c1e419:0xb5b7e789c4faab04!8m2!3d16.058042!4d108.2040601!16s%2Fg%2F11m5s48srk!19sChIJGeTBdwAZQjERBKv6xInnt7U?authuser=0&hl=vi&rclk=1,ChIJGeTBdwAZQjERBKv6xInnt7U,13094189020504304388
Trạm Thu phí Số 1 - ĐT768,10.972717,106.800761,"XRF2+38J Trạm Thu phí Số 1 - ĐT768, Trấn Biên, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+1+-+%C4%90T768/data=!4m7!3m6!1s0x3174db7653c87809:0x5c03deb44c96b0e4!8m2!3d10.9727166!4d106.8007609!16s%2Fg%2F11h8712m51!19sChIJCXjIU3bbdDER5LCWTLTeA1w?authuser=0&hl=vi&rclk=1,ChIJCXjIU3bbdDER5LCWTLTeA1w,6630387942379925732
Trạm Thu phí Số 2 - ĐT747A Km 1+670,10.974075,106.771396,"XQFC+JHJ Trạm Thu phí Số 2 - ĐT747A Km 1+670, ĐT743, Tân Đông Hiệp, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2+-+%C4%90T747A+Km+1%2B670/data=!4m7!3m6!1s0x3174dbb6aacde233:0x625c42afa718cc4c!8m2!3d10.9740752!4d106.7713958!16s%2Fg%2F11sbt6lcc9!19sChIJM-LNqrbbdDERTMwYp69CXGI?authuser=0&hl=vi&rclk=1,ChIJM-LNqrbbdDERTMwYp69CXGI,7087613235764448332
Trạm Thu phí Số 2A - ĐT768,10.980267,106.847811,"XRJX+443 Trạm Thu phí Số 2A - ĐT768, Đ. Đồng Khởi, Trảng Dài, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2A+-+%C4%90T768/data=!4m7!3m6!1s0x3174dc46d3da13fd:0x10bbcd18e0ce849f!8m2!3d10.980267!4d106.8478114!16s%2Fg%2F1tftz0z5!19sChIJ_RPa00bcdDERn4TO4BjNuxA?authuser=0&hl=vi&rclk=1,ChIJ_RPa00bcdDERn4TO4BjNuxA,1205782831986279583
Trạm Thu phí Số 3 - ĐT 747A Km 9+120,11.028277,106.777486,"2QHG+8X9 Trạm Thu phí Số 3 - ĐT 747A Km 9+120, Tân Hiệp, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+3+-+%C4%90T+747A+Km+9%2B120/data=!4m7!3m6!1s0x3174db21a0f5dcc7:0x17c4e3288df41196!8m2!3d11.0282773!4d106.7774858!16s%2Fg%2F12mkw94dl!19sChIJx9z1oCHbdDERlhH0jSjjxBc?authuser=0&hl=vi&rclk=1,ChIJx9z1oCHbdDERlhH0jSjjxBc,1712743521627410838
Trạm Thu phí Số 3A - ĐT768,11.028268,106.913057,"2WH7+863 Trạm Thu phí Số 3A - ĐT768, ĐT768, Tân An, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+3A+-+%C4%90T768/data=!4m7!3m6!1s0x3174e70051641cad:0x8381ef574901ec89!8m2!3d11.0282685!4d106.9130575!16s%2Fg%2F11vzdp69lj!19sChIJrRxkUQDndDERiewBSVfvgYM?authuser=0&hl=vi&rclk=1,ChIJrRxkUQDndDERiewBSVfvgYM,9476118249130290313
Trạm Thu phí Số 3B - ĐT768,11.023644,106.899633,"2VFX+FV2 Trạm Thu phí Số 3B - ĐT768, Trảng Dài, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+3B+-+%C4%90T768/data=!4m7!3m6!1s0x3174dd581ecbb537:0x65d4274f6ba54e50!8m2!3d11.0236442!4d106.8996333!16s%2Fg%2F11kjg5npt4!19sChIJN7XLHljddDERUE6la08n1GU?authuser=0&hl=vi&rclk=1,ChIJN7XLHljddDERUE6la08n1GU,7337532914955275856
Trạm Thu phí Tam Đảo (IC4),21.357265,105.606161,"9J44+WF3 Trạm Thu phí Tam Đảo (IC4), Tam Dương, Phú Thọ, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tam+%C4%90%E1%BA%A3o+%28IC4%29/data=!4m7!3m6!1s0x3134e5d845e54b05:0x4d6a5efd0f08744a!8m2!3d21.357265!4d105.6061607!16s%2Fg%2F11v0gyr70g!19sChIJBUvlRdjlNDERSnQID_1eak0?authuser=0&hl=vi&rclk=1,ChIJBUvlRdjlNDERSnQID_1eak0,5578375529423729738
Trạm Thu phí Thân Cửu Nghĩa - Chốt CA kiểm tra,10.435296,106.295124,"C7PW+429 Trạm Thu phí Thân Cửu Nghĩa - Chốt CA kiểm tra, Long Hưng, Đồng Tháp 84000, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Th%C3%A2n+C%E1%BB%ADu+Ngh%C4%A9a+-+Ch%E1%BB%91t+CA+ki%E1%BB%83m+tra/data=!4m7!3m6!1s0x310abb003cfd4b29:0xfda04f942d61e270!8m2!3d10.4352965!4d106.295124!16s%2Fg%2F11w9rh5l3m!19sChIJKUv9PAC7CjERcOJhLZRPoP0?authuser=0&hl=vi&rclk=1,ChIJKUv9PAC7CjERcOJhLZRPoP0,18275694785704616560
Trạm Thu phí Thường Tín,20.87189,105.877504,"VVCG+MH5 Trạm Thu phí Thường Tín, Hồng Vân, Hà Nội, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Th%C6%B0%E1%BB%9Dng+T%C3%ADn/data=!4m7!3m6!1s0x3135b1007f7b85f9:0x8554f9d7927fa47b!8m2!3d20.87189!4d105.8775042!16s%2Fg%2F11x32vtfwm!19sChIJ-YV7fwCxNTERe6R_ktf5VIU?authuser=0&hl=vi&rclk=1,ChIJ-YV7fwCxNTERe6R_ktf5VIU,9607578609359234171
Trạm Thu phí Toàn Mỹ 14 (Km 1807+500),12.561158,107.822379,"HR6C+FX6 Trạm Thu phí Toàn Mỹ 14 (Km 1807+500), AH17, Đắk Mil, Lâm Đồng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+To%C3%A0n+M%E1%BB%B9+14+%28Km+1807%2B500%29/data=!4m7!3m6!1s0x31723d7d49a62fa1:0x9c3247a01095829f!8m2!3d12.561158!4d107.8223793!16s%2Fg%2F11clwlnqkc!19sChIJoS-mSX09cjERn4KVEKBHMpw?authuser=0&hl=vi&rclk=1,ChIJoS-mSX09cjERn4KVEKBHMpw,11255137171550864031
Trạm Thu phí Văn Bàn (IC16),22.152732,104.343695,"582V+GF Trạm Thu phí Văn Bàn (IC16), Bảo Hà, Lào Cai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+V%C4%83n+B%C3%A0n+%28IC16%29/data=!4m7!3m6!1s0x36ccd7003cfb3207:0x31169b3fe27d375f!8m2!3d22.1527324!4d104.3436947!16s%2Fg%2F11m5qj057j!19sChIJBzL7PADXzDYRXzd94j-bFjE?authuser=0&hl=vi&rclk=1,ChIJBzL7PADXzDYRXzd94j-bFjE,3537185256031205215
Trạm Thu phí Xa Lộ Hà Nội,10.81902,106.757905,"B11 Đường 106, Khu phố 1, Thủ Đức, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Xa+L%E1%BB%99+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752778bb989779:0xc6030065798eb994!8m2!3d10.81902!4d106.7579055!16s%2Fg%2F11srjkf37v!19sChIJeZeYu3gndTERlLmOeWUAA8Y?authuser=0&hl=vi&rclk=1,ChIJeZeYu3gndTERlLmOeWUAA8Y,14268248480270956948
Trạm Thu phí Xa lộ Hà Nội,10.823889,106.759614,"Trạm thu phí xa lộ Hà Nội, Võ Nguyên Giáp, Phước Long, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Xa+l%E1%BB%99+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x317526522fce2343:0x30ac4e3f7a7d6322!8m2!3d10.8238891!4d106.7596144!16s%2Fg%2F11fzfdgdnz!19sChIJQyPOL1ImdTERImN9ej9OrDA?authuser=0&hl=vi&rclk=1,ChIJQyPOL1ImdTERImN9ej9OrDA,3507264244359717666
Trạm Thu phí Xuân Giao (IC18),22.343404,104.106081,"84V4+9C8 Trạm Thu phí Xuân Giao (IC18), Gia Phú, Lào Cai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Xu%C3%A2n+Giao+%28IC18%29/data=!4m7!3m6!1s0x36cd23006cadc861:0xbc625bbfdf1a7f9f!8m2!3d22.3434041!4d104.1060812!16s%2Fg%2F11x0pkm_39!19sChIJYcitbAAjzTYRn38a379bYrw?authuser=0&hl=vi&rclk=1,ChIJYcitbAAjzTYRn38a379bYrw,13574513106488033183
Trạm Thu phí Yên Bái (IC12),21.648031,104.891031,"JVXR+6C7 Trạm Thu phí Yên Bái (IC12), Âu Cơ, Âu Lâu, Lào Cai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Y%C3%AAn+B%C3%A1i+%28IC12%29/data=!4m7!3m6!1s0x31335dea0b5533f3:0xc02b1754ff6dc0e!8m2!3d21.6480308!4d104.8910315!16s%2Fg%2F11gmdy7sfx!19sChIJ8zNVC-pdMzERDtz2T3WxAgw?authuser=0&hl=vi&rclk=1,ChIJ8zNVC-pdMzERDtz2T3WxAgw,865449195819424782
Trạm Thu phí Đường Cao tốc Phan Thiết- Dầu Giây,10.838926,107.147478,"CT01, Xuân Quế, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+Cao+t%E1%BB%91c+Phan+Thi%E1%BA%BFt-+D%E1%BA%A7u+Gi%C3%A2y/data=!4m7!3m6!1s0x317503001fd04645:0x5c2e2e85314391eb!8m2!3d10.8389255!4d107.1474779!16s%2Fg%2F11ldvppg1r!19sChIJRUbQHwADdTER65FDMYUuLlw?authuser=0&hl=vi&rclk=1,ChIJRUbQHwADdTER65FDMYUuLlw,6642297650010100203
